100 0 -0.045 -0.045 -0.045 0.045 0.045 0.045 
-0.00334637915869581 -0.00436040763802788 0.0312859103304465 0 0 0 0.001393892642 0 0 0 0 0 0 0
-0.0275899852322508 0.0272768198956951 -0.0256980840762164 0 0 0 0.001417323281 0 0 0 0 0 0 0
-0.0187522575783057 0.0136461285700592 -0.0174352517142564 0 0 0 0.001500136497 0 0 0 0 0 0 0
-0.0262501302163581 0.0422855271144905 0.00340902055761868 0 0 0 0.001150135536 0 0 0 0 0 0 0
-0.0334170755944987 -0.0174450075789867 0.0082643501988944 0 0 0 0.001365921337 0 0 0 0 0 0 0
0.0245463535845779 0.0312189944123672 0.0259515773030449 0 0 0 0.001544487334 0 0 0 0 0 0 0
0.0351329666747405 0.0100100668566208 0.0162877415946799 0 0 0 0.001290984994 0 0 0 0 0 0 0
0.0356182029278779 -0.00672735340732396 0.025851277689588 0 0 0 0.001084319617 0 0 0 0 0 0 0
0.0284939007335399 0.0245118498154805 -0.00402538548314443 0 0 0 0.001912009228 0 0 0 0 0 0 0
0.0279629532685848 0.0420941367493066 0.00748574892758788 0 0 0 0.001025594255 0 0 0 0 0 0 0
-0.0218751022341893 -0.0150976875330343 -0.0362162612739799 0 0 0 0.001009491328 0 0 0 0 0 0 0
0.0171867309676607 -0.00155967700615556 0.0235739017756899 0 0 0 0.001451600647 0 0 0 0 0 0 0
0.0231920983752309 0.0306921114998943 0.00916620475783366 0 0 0 0.00158508531 0 0 0 0 0 0 0
0.0222745846609822 0.0310746471434136 -0.00606118095008545 0 0 0 0.001221011578 0 0 0 0 0 0 0
-0.0340273101636885 -0.0381991716258236 -0.00598067251874072 0 0 0 0.001739328055 0 0 0 0 0 0 0
-0.00246793215398869 0.010656863706506 -0.0162856379884429 0 0 0 0.001405135423 0 0 0 0 0 0 0
-0.0374661138444523 0.00198174589594664 -0.0138201484467647 0 0 0 0.001496154415 0 0 0 0 0 0 0
0.00873883942725245 0.00681116145866815 -0.0209533756915914 0 0 0 0.00140082984 0 0 0 0 0 0 0
-0.0397135345966429 -0.0222996793246831 0.00242831249029532 0 0 0 0.00183459501 0 0 0 0 0 0 0
-0.0311245315371784 -0.0380017930613814 -0.0108796876334774 0 0 0 0.00123842875 0 0 0 0 0 0 0
-0.0155132860126781 0.00776639809574337 0.0141189554993818 0 0 0 0.001304588216 0 0 0 0 0 0 0
0.0222444038584415 0.00283806928634823 0.0130181704666296 0 0 0 0.001501314302 0 0 0 0 0 0 0
0.00793864570284388 0.0346461781769561 -0.0163903435492978 0 0 0 0.001529935593 0 0 0 0 0 0 0
-0.00741185515894382 0.0270060819927546 0.0332250835763057 0 0 0 0.001089762502 0 0 0 0 0 0 0
-0.0356374761921936 0.0207106368656171 -0.0251011099292886 0 0 0 0.001125135304 0 0 0 0 0 0 0
-0.00735032285344757 0.0167410427129445 0.0268821591586972 0 0 0 0.001005203038 0 0 0 0 0 0 0
0.0391594276817893 -0.00117429998128273 0.00848646736379111 0 0 0 0.001198256186 0 0 0 0 0 0 0
-0.00544814665760087 0.0094889099574751 0.0250045864470261 0 0 0 0.001099810102 0 0 0 0 0 0 0
-0.0201542072415778 0.0035672990525446 -0.00963029925280224 0 0 0 0.001788053433 0 0 0 0 0 0 0
0.0415301285437028 0.0262138271879276 -0.00263923805426876 0 0 0 0.001140458232 0 0 0 0 0 0 0
-0.0231618065962924 -0.0258077622849422 -0.0185466473982235 0 0 0 0.001160397043 0 0 0 0 0 0 0
0.0370834264046667 0.00124340449809711 -0.0106239100027607 0 0 0 0.001153603664 0 0 0 0 0 0 0
-0.0385173448980624 0.0172262237293402 -0.0144420325202476 0 0 0 0.001298255103 0 0 0 0 0 0 0
-0.00633706500629236 -0.0107659553496484 -0.000139916133936574 0 0 0 0.001180056187 0 0 0 0 0 0 0
-0.0420621272669527 0.0193055860658124 -0.0241290419277465 0 0 0 0.001848440448 0 0 0 0 0 0 0
0.0138738634540943 0.0116464399950146 0.0251922217195926 0 0 0 0.001760496208 0 0 0 0 0 0 0
-0.00681329440156624 -0.0290572246405695 0.0306255075562508 0 0 0 0.001747993728 0 0 0 0 0 0 0
-0.0110167708936923 0.0255625471094972 0.0213786815047463 0 0 0 0.001411712261 0 0 0 0 0 0 0
-0.0349210248888274 -0.0329883777089525 -0.0148039093708583 0 0 0 0.001398696924 0 0 0 0 0 0 0
0.0321600360449776 -0.0228194801157159 -0.0228770393991125 0 0 0 0.001194140238 0 0 0 0 0 0 0
0.034157599556113 0.0266271840113893 -0.00589962747795542 0 0 0 0.001337726107 0 0 0 0 0 0 0
0.0238052391178857 0.000669040451134528 0.019278261899689 0 0 0 0.001815984397 0 0 0 0 0 0 0
-0.0325571464769941 -0.00577450603174558 0.0244361535185611 0 0 0 0.001315165563 0 0 0 0 0 0 0
0.0154653991102563 0.0228179947586562 -0.00129554848531675 0 0 0 0.001278296413 0 0 0 0 0 0 0
-0.0167204156874489 -0.0397790025409507 -0.00447275975768196 0 0 0 0.001848349484 0 0 0 0 0 0 0
-0.0227902635673152 0.00122389318773161 0.0234133543833966 0 0 0 0.001039891261 0 0 0 0 0 0 0
0.00357911066284485 0.0324161860836519 0.0201282398541195 0 0 0 0.001144038059 0 0 0 0 0 0 0
0.0402115869473558 -0.00787574966170289 -0.0243437846942397 0 0 0 0.001123952497 0 0 0 0 0 0 0
-0.00121467259133731 0.0152747798801635 0.0387210726703321 0 0 0 0.001371550581 0 0 0 0 0 0 0
0.000781224848906296 -0.0399086812279107 0.0173830927234301 0 0 0 0.001368380737 0 0 0 0 0 0 0
-0.0317557541404331 0.0156713539541966 0.0331003628688861 0 0 0 0.001255242996 0 0 0 0 0 0 0
0.0398028330460165 -0.0298770532245962 0.0115193278468034 0 0 0 0.001507193043 0 0 0 0 0 0 0
-0.0243171370315206 0.0172146527634797 -0.00167925801437419 0 0 0 0.001023609976 0 0 0 0 0 0 0
